task_type,query,GT_author_name,GT_author_name英文变体,GT_author_institution,PRED_author_name,PRED_author_name英文变体,PRED_author_institution,raw_output,parsed_output
作者和机构,1998年Collins对克氏棒状杆菌（Corynebacterium kroppenstedtii）的分类学定义及其临床意义是什么？,Collins,"<variant>M. D. Collins</variant>
<variant>Matthew D. Collins</variant>
<variant>Collins, M. D.</variant>
<variant>Collins, Matthew D.</variant>",,"Collins；M. D. Collins；Matthew D. Collins；Collins, M. D.；Collins, Matthew D.",,,"{""data"": {""result"": ""{\""author_name\"":\""Collins；M. D. Collins；Matthew D. Collins；Collins, M. D.；Collins, Matthew D.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-1cf6a4813b2f4b90ad618422b840b88a"", ""object"": ""chat.completion"", ""created"": 1781077322, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""Collins；M. D. Collins；Matthew D. Collins；Collins, M. D.；Collins, Matthew D.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 126, ""completion_tokens"": 43, ""total_tokens"": 169}}}","{""author_name"": ""Collins；M. D. Collins；Matthew D. Collins；Collins, M. D.；Collins, Matthew D."", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,我想了解下安徽省立医院尚希福主任在针对Crowe Type 4 DDH中对手术技巧的创新及其意义有哪些。,尚希福,"<variant>Shang Xifu</variant>
 <variant>Xifu Shang</variant>
 <variant>Shang Xi-Fu</variant>
 <variant>Xi-Fu Shang</variant>
 <variant>Shang Xi Fu</variant>
 <variant>Xi Fu Shang</variant>
 <variant>Shang, Xifu</variant>
 <variant>Shang, Xi-Fu</variant>
 <variant>Shang, Xi Fu</variant>
 <variant>Shang X.</variant>
 <variant>Shang X</variant>
 <variant>X. Shang</variant>
 <variant>X Shang</variant>
 <variant>Shang XF</variant>
 <variant>Shang X F</variant>
 <variant>X.F. Shang</variant>
 <variant>X. F. Shang</variant>
 <variant>X F Shang</variant>
 <variant>Shang X.-F.</variant>
 <variant>Shang X-F</variant>
 <variant>X.-F. Shang</variant>
 <variant>X-F Shang</variant>
 <variant>S. Xifu</variant>
 <variant>Xifu S.</variant>
 <variant>S. Xi Fu</variant>
 <variant>Xi Fu S.</variant>
 <variant>S. Xi-Fu</variant>
 <variant>Xi-Fu S.</variant>",安徽省立医院,"尚希福；Shang Xifu；Xifu Shang；Shang Xi-Fu；Xi-Fu Shang；Shang X. Fu；X. Fu Shang；Shang X. F.；X. F. Shang；Shang, Xifu；Xifu, Shang；Shang Xi Fu；Xi Fu Shang；Shang, Xi-Fu；Xi-Fu, Shang",,安徽省立医院,"{""data"": {""result"": ""{\""author_name\"":\""尚希福；Shang Xifu；Xifu Shang；Shang Xi-Fu；Xi-Fu Shang；Shang X. Fu；X. Fu Shang；Shang X. F.；X. F. Shang；Shang, Xifu；Xifu, Shang；Shang Xi Fu；Xi Fu Shang；Shang, Xi-Fu；Xi-Fu, Shang\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""安徽省立医院\""}""}, ""raw_openai"": {""id"": ""chatcmpl-5fad72537fd741a4ae1e178b50162017"", ""object"": ""chat.completion"", ""created"": 1781077325, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""尚希福；Shang Xifu；Xifu Shang；Shang Xi-Fu；Xi-Fu Shang；Shang X. Fu；X. Fu Shang；Shang X. F.；X. F. Shang；Shang, Xifu；Xifu, Shang；Shang Xi Fu；Xi Fu Shang；Shang, Xi-Fu；Xi-Fu, Shang\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""安徽省立医院\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 121, ""completion_tokens"": 103, ""total_tokens"": 224}}}","{""author_name"": ""尚希福；Shang Xifu；Xifu Shang；Shang Xi-Fu；Xi-Fu Shang；Shang X. Fu；X. Fu Shang；Shang X. F.；X. F. Shang；Shang, Xifu；Xifu, Shang；Shang Xi Fu；Xi Fu Shang；Shang, Xi-Fu；Xi-Fu, Shang"", ""author_name英文变体"": """", ""author_institution"": ""安徽省立医院""}"
作者和机构,查找2022年之后启动的，关于奥希替尼耐药机制的观察性研究,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-06b841b61886427c9715652499718aea"", ""object"": ""chat.completion"", ""created"": 1781077325, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 113, ""completion_tokens"": 15, ""total_tokens"": 128}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,作者 Ryan Tomlinson,Ryan Tomlinson,"<variant>Ryan Tomlinson</variant>
 <variant>Tomlinson Ryan</variant>
 <variant>Tomlinson, Ryan</variant>
 <variant>Tomlinson R.</variant>
 <variant>Tomlinson R</variant>
 <variant>R. Tomlinson</variant>
 <variant>R Tomlinson</variant>
 <variant>T. Ryan</variant>
 <variant>Ryan T.</variant>",,"Ryan Tomlinson；Tomlinson Ryan；R. Tomlinson；Tomlinson R.；Ryan T.；T. Ryan；R. T.；Tomlinson, Ryan；Ryan, Tomlinson；Tomlinson, R.；R., Tomlinson",,,"{""data"": {""result"": ""{\""author_name\"":\""Ryan Tomlinson；Tomlinson Ryan；R. Tomlinson；Tomlinson R.；Ryan T.；T. Ryan；R. T.；Tomlinson, Ryan；Ryan, Tomlinson；Tomlinson, R.；R., Tomlinson\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-9b631c69d001471ba300f72623751d2c"", ""object"": ""chat.completion"", ""created"": 1781077327, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""Ryan Tomlinson；Tomlinson Ryan；R. Tomlinson；Tomlinson R.；Ryan T.；T. Ryan；R. T.；Tomlinson, Ryan；Ryan, Tomlinson；Tomlinson, R.；R., Tomlinson\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 100, ""completion_tokens"": 75, ""total_tokens"": 175}}}","{""author_name"": ""Ryan Tomlinson；Tomlinson Ryan；R. Tomlinson；Tomlinson R.；Ryan T.；T. Ryan；R. T.；Tomlinson, Ryan；Ryan, Tomlinson；Tomlinson, R.；R., Tomlinson"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,克利夫兰诊所科尔眼科研究所的乔治教授对视网膜断层成像在不同疾病 ME 诊断中的作用，2014 年 7 月刊 British Journal of Ophthalmology。,乔治,"<variant>Qiao Zhi</variant>
 <variant>Zhi Qiao</variant>
 <variant>Qiao-Zhi</variant>
 <variant>Zhi-Qiao</variant>
 <variant>Qiao, Zhi</variant>
 <variant>Qiao Z.</variant>
 <variant>Qiao Z</variant>
 <variant>Z. Qiao</variant>
 <variant>Z Qiao</variant>
 <variant>Q. Zhi</variant>
 <variant>Zhi Q.</variant>
 <variant>George</variant>",克利夫兰诊所科尔眼科研究所,"乔治；George；G.；G；Georgi；Georgi；G. E.；G. E.；Georgi, G.；Georgi, G.",,克利夫兰诊所科尔眼科研究所,"{""data"": {""result"": ""{\""author_name\"":\""乔治；George；G.；G；Georgi；Georgi；G. E.；G. E.；Georgi, G.；Georgi, G.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""克利夫兰诊所科尔眼科研究所\""}""}, ""raw_openai"": {""id"": ""chatcmpl-8933bde817d44c22a67696837e9588cd"", ""object"": ""chat.completion"", ""created"": 1781077329, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""乔治；George；G.；G；Georgi；Georgi；G. E.；G. E.；Georgi, G.；Georgi, G.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""克利夫兰诊所科尔眼科研究所\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 133, ""completion_tokens"": 62, ""total_tokens"": 195}}}","{""author_name"": ""乔治；George；G.；G；Georgi；Georgi；G. E.；G. E.；Georgi, G.；Georgi, G."", ""author_name英文变体"": """", ""author_institution"": ""克利夫兰诊所科尔眼科研究所""}"
作者和机构,假如你是临床肿瘤学教授，写一篇关于肺癌BRAF G466V突变治疗进展的点评,,,,临床肿瘤学教授；Professor of Tumorology；Professor of Medical Oncology；Professor of Cancer Medicine；Professor of Tumorology (Medical Oncology),,,"{""data"": {""result"": ""{\""author_name\"":\""临床肿瘤学教授；Professor of Tumorology；Professor of Medical Oncology；Professor of Cancer Medicine；Professor of Tumorology (Medical Oncology)\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b227507471bd4f55811c16c0bafab4aa"", ""object"": ""chat.completion"", ""created"": 1781077330, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""临床肿瘤学教授；Professor of Tumorology；Professor of Medical Oncology；Professor of Cancer Medicine；Professor of Tumorology (Medical Oncology)\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 117, ""completion_tokens"": 47, ""total_tokens"": 164}}}","{""author_name"": ""临床肿瘤学教授；Professor of Tumorology；Professor of Medical Oncology；Professor of Cancer Medicine；Professor of Tumorology (Medical Oncology)"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,马赛大学Guy Magalon 教授团队通过长期研究发现，脂肪基质成分中的一类细胞亚群可通过促进血管生成相关的作用机制促进移植后受区组织中脂肪细胞的生存和生长。同时，还有一类细胞及细胞因子为受区组织的愈合提供抑制整体炎症因子表达的微环境，降低了组织坏死或发生排异反应的风险,Guy Magalon,"<variant>Guy Magalon</variant>
 <variant>Magalon Guy</variant>
 <variant>Magalon, Guy</variant>
 <variant>Magalon G.</variant>
 <variant>Magalon G</variant>
 <variant>G. Magalon</variant>
 <variant>G Magalon</variant>
 <variant>M. Guy</variant>
 <variant>Guy M.</variant>",马赛大学,"Guy Magalon；Guy M. Alalon；Alalon, Guy M.；Guy Alalon；M. Alalon；Alalon, M.；Guy, Magalon；Magalon, Guy",,马赛大学,"{""data"": {""result"": ""{\""author_name\"":\""Guy Magalon；Guy M. Alalon；Alalon, Guy M.；Guy Alalon；M. Alalon；Alalon, M.；Guy, Magalon；Magalon, Guy\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""马赛大学\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e7b79eee9cc442a28aa1d40754416a5b"", ""object"": ""chat.completion"", ""created"": 1781077332, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""Guy Magalon；Guy M. Alalon；Alalon, Guy M.；Guy Alalon；M. Alalon；Alalon, M.；Guy, Magalon；Magalon, Guy\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""马赛大学\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 166, ""completion_tokens"": 59, ""total_tokens"": 225}}}","{""author_name"": ""Guy Magalon；Guy M. Alalon；Alalon, Guy M.；Guy Alalon；M. Alalon；Alalon, M.；Guy, Magalon；Magalon, Guy"", ""author_name英文变体"": """", ""author_institution"": ""马赛大学""}"
作者和机构,干细胞或再生细胞或基质细胞治疗神经损伤的临床试验,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-5d2c9cd68fce45dfa2a60ef77b7d32da"", ""object"": ""chat.completion"", ""created"": 1781077332, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 107, ""completion_tokens"": 15, ""total_tokens"": 122}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,吴一龙教授的肺癌适应性治疗中国专家共识,吴一龙,"<variant>Wu Yilong</variant>
 <variant>Yilong Wu</variant>
 <variant>Wu Yi-Long</variant>
 <variant>Yi-Long Wu</variant>
 <variant>Wu Yi Long</variant>
 <variant>Yi Long Wu</variant>
 <variant>Wu, Yilong</variant>
 <variant>Wu, Yi-Long</variant>
 <variant>Wu, Yi Long</variant>
 <variant>Wu Y.</variant>
 <variant>Wu Y</variant>
 <variant>Y. Wu</variant>
 <variant>Y Wu</variant>
 <variant>Wu YL</variant>
 <variant>Wu Y L</variant>
 <variant>Y.L. Wu</variant>
 <variant>Y. L. Wu</variant>
 <variant>Y L Wu</variant>
 <variant>Wu Y.-L.</variant>
 <variant>Wu Y-L</variant>
 <variant>Y.-L. Wu</variant>
 <variant>Y-L Wu</variant>
 <variant>W. Yilong</variant>
 <variant>Yilong W.</variant>
 <variant>W. Yi Long</variant>
 <variant>Yi Long W.</variant>
 <variant>W. Yi-Long</variant>
 <variant>Yi-Long W.</variant>",,"吴一龙；Wu Yilong；Yilong Wu；Wu Yi-Long；Yi-Long Wu；Wu Y. Long；Y. Long Wu；Wu Y. L.；Y. L. Wu；Wu, Yilong；Yilong, Wu；Wu, Yi-Long；Yi-Long, Wu；Wu Yi Long；Yi Long Wu",,,"{""data"": {""result"": ""{\""author_name\"":\""吴一龙；Wu Yilong；Yilong Wu；Wu Yi-Long；Yi-Long Wu；Wu Y. Long；Y. Long Wu；Wu Y. L.；Y. L. Wu；Wu, Yilong；Yilong, Wu；Wu, Yi-Long；Yi-Long, Wu；Wu Yi Long；Yi Long Wu\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-aefc00d4f5584058a8b679e7f99c55da"", ""object"": ""chat.completion"", ""created"": 1781077335, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""吴一龙；Wu Yilong；Yilong Wu；Wu Yi-Long；Yi-Long Wu；Wu Y. Long；Y. Long Wu；Wu Y. L.；Y. L. Wu；Wu, Yilong；Yilong, Wu；Wu, Yi-Long；Yi-Long, Wu；Wu Yi Long；Yi Long Wu\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 105, ""completion_tokens"": 103, ""total_tokens"": 208}}}","{""author_name"": ""吴一龙；Wu Yilong；Yilong Wu；Wu Yi-Long；Yi-Long Wu；Wu Y. Long；Y. Long Wu；Wu Y. L.；Y. L. Wu；Wu, Yilong；Yilong, Wu；Wu, Yi-Long；Yi-Long, Wu；Wu Yi Long；Yi Long Wu"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,"[2] Plum F, Posner JB. Diagnosis of Stupor and Coma[M]. New York: Oxford University Press, 2007.[3] Roth B. Idiopathic hypersomnia[J]. Schweiz Arch Neurol Neurochir Psychiat, 1976, 119(1): 31-41.",Plum F；Posner JB；Roth B,"<variant>F Plum</variant>
<variant>Plum, F</variant>
<variant>F. Plum</variant>
<variant>JB Posner</variant>
<variant>Posner, JB</variant>
<variant>J. B. Posner</variant>
<variant>Posner J. B.</variant>
<variant>B Roth</variant>
<variant>Roth, B</variant>
<variant>B. Roth</variant>",,"Plum F；F Plum；Plum, F；F. Plum；Posner JB；JB Posner；Posner, JB；J. B. Posner；Posner J. B.；Roth B；B Roth；Roth, B；B. Roth",,,"{""data"": {""result"": ""{\""author_name\"":\""Plum F；F Plum；Plum, F；F. Plum；Posner JB；JB Posner；Posner, JB；J. B. Posner；Posner J. B.；Roth B；B Roth；Roth, B；B. Roth\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-f84509d477134449b73e9e70bb6fc66b"", ""object"": ""chat.completion"", ""created"": 1781077337, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""Plum F；F Plum；Plum, F；F. Plum；Posner JB；JB Posner；Posner, JB；J. B. Posner；Posner J. B.；Roth B；B Roth；Roth, B；B. Roth\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 168, ""completion_tokens"": 74, ""total_tokens"": 242}}}","{""author_name"": ""Plum F；F Plum；Plum, F；F. Plum；Posner JB；JB Posner；Posner, JB；J. B. Posner；Posner J. B.；Roth B；B Roth；Roth, B；B. Roth"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,临床试验 NCT04568811,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e09b34cacac14a92a350cf3382d76bef"", ""object"": ""chat.completion"", ""created"": 1781077337, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 106, ""completion_tokens"": 15, ""total_tokens"": 121}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,替奈普酶在合并糖尿病患者中的临床应用及疗效安全性评价,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-c4fe1795bb834cd0b8e920b20b7d922f"", ""object"": ""chat.completion"", ""created"": 1781077338, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 108, ""completion_tokens"": 15, ""total_tokens"": 123}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,北大人民医院栗占国教授,栗占国,"<variant>Li Zhanguo</variant>
 <variant>Zhanguo Li</variant>
 <variant>Li Zhan-Guo</variant>
 <variant>Zhan-Guo Li</variant>
 <variant>Li Zhan Guo</variant>
 <variant>Zhan Guo Li</variant>
 <variant>Li, Zhanguo</variant>
 <variant>Li, Zhan-Guo</variant>
 <variant>Li, Zhan Guo</variant>
 <variant>Li Z.</variant>
 <variant>Li Z</variant>
 <variant>Z. Li</variant>
 <variant>Z Li</variant>
 <variant>Li ZG</variant>
 <variant>Li Z G</variant>
 <variant>Z.G. Li</variant>
 <variant>Z. G. Li</variant>
 <variant>Z G Li</variant>
 <variant>Li Z.-G.</variant>
 <variant>Li Z-G</variant>
 <variant>Z.-G. Li</variant>
 <variant>Z-G Li</variant>
 <variant>L. Zhanguo</variant>
 <variant>Zhanguo L.</variant>
 <variant>L. Zhan Guo</variant>
 <variant>Zhan Guo L.</variant>
 <variant>L. Zhan-Guo</variant>
 <variant>Zhan-Guo L.</variant>",北大人民医院,"栗占国；Li Zhanguo；Zhanguo Li；Li Zhan-Guo；Zhan-Guo Li；L. Zhanguo；Li, Zhanguo；L. Zhan-Guo；Li Zhan Guo；Zhan Guo Li；L. Zhan Guo；Zhan-Guo, Li",,北京大学人民医院,"{""data"": {""result"": ""{\""author_name\"":\""栗占国；Li Zhanguo；Zhanguo Li；Li Zhan-Guo；Zhan-Guo Li；L. Zhanguo；Li, Zhanguo；L. Zhan-Guo；Li Zhan Guo；Zhan Guo Li；L. Zhan Guo；Zhan-Guo, Li\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""北京大学人民医院\""}""}, ""raw_openai"": {""id"": ""chatcmpl-916d412d79e84132853dfc07b5c8155a"", ""object"": ""chat.completion"", ""created"": 1781077340, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""栗占国；Li Zhanguo；Zhanguo Li；Li Zhan-Guo；Zhan-Guo Li；L. Zhanguo；Li, Zhanguo；L. Zhan-Guo；Li Zhan Guo；Zhan Guo Li；L. Zhan Guo；Zhan-Guo, Li\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""北京大学人民医院\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 101, ""completion_tokens"": 92, ""total_tokens"": 193}}}","{""author_name"": ""栗占国；Li Zhanguo；Zhanguo Li；Li Zhan-Guo；Zhan-Guo Li；L. Zhanguo；Li, Zhanguo；L. Zhan-Guo；Li Zhan Guo；Zhan Guo Li；L. Zhan Guo；Zhan-Guo, Li"", ""author_name英文变体"": """", ""author_institution"": ""北京大学人民医院""}"
作者和机构,乳腺癌内分泌治疗的最新进展是什么？,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-85be33ca16404aacb29f705498abf150"", ""object"": ""chat.completion"", ""created"": 1781077340, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 102, ""completion_tokens"": 15, ""total_tokens"": 117}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,杨金奎团队关于 KCNH6 基因在胰岛素分泌及糖尿病发病机制中作用的研究文献。,杨金奎,"<variant>Yang Jinkui</variant>
<variant>Jinkui Yang</variant>
<variant>Yang Jin-Kui</variant>
<variant>Jin-Kui Yang</variant>
<variant>J. Yang</variant>
<variant>Yang, Jinkui</variant>
<variant>J. Jin-Kui</variant>
<variant>Yang Jin Kui</variant>
<variant>Jin Kui Yang</variant>
<variant>J. Jin Kui</variant>
<variant>Jin-Kui, Yang</variant>",,"杨金奎；Yang Jinkui；Jinkui Yang；Yang Jin-Kui；Jin-Kui Yang；Y. Jinkui；Yang, Jinkui；Y. Jin-Kui；Yang Jin Kui；Jin Kui Yang；Y. Jin Kui；Jin-Kui, Yang",,,"{""data"": {""result"": ""{\""author_name\"":\""杨金奎；Yang Jinkui；Jinkui Yang；Yang Jin-Kui；Jin-Kui Yang；Y. Jinkui；Yang, Jinkui；Y. Jin-Kui；Yang Jin Kui；Jin Kui Yang；Y. Jin Kui；Jin-Kui, Yang\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b8b31a342773418d988feb4158be5a4e"", ""object"": ""chat.completion"", ""created"": 1781077343, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""杨金奎；Yang Jinkui；Jinkui Yang；Yang Jin-Kui；Jin-Kui Yang；Y. Jinkui；Yang, Jinkui；Y. Jin-Kui；Yang Jin Kui；Jin Kui Yang；Y. Jin Kui；Jin-Kui, Yang\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 117, ""completion_tokens"": 79, ""total_tokens"": 196}}}","{""author_name"": ""杨金奎；Yang Jinkui；Jinkui Yang；Yang Jin-Kui；Jin-Kui Yang；Y. Jinkui；Yang, Jinkui；Y. Jin-Kui；Yang Jin Kui；Jin Kui Yang；Y. Jin Kui；Jin-Kui, Yang"", ""author_name英文变体"": """", ""author_institution"": """"}"
